-0.01452454052886049,-0.1185682647728311
-0.03502959908960104,-0.2352590200874798
-0.05660565533591601,-0.3451115068730591
-0.08253849919290947,-0.4652736614864835
-0.1060849942113292,-0.5835840625230799
-0.1348150245415207,-0.7071677093204864
-0.1629164743053753,-0.8209025996847509
-0.1901112769064326,-0.9293156021816695
-0.2143391471186304,-1.036884952673273
-0.2331822954859276,-1.134181746343853
-0.2552430116106923,-1.237537380492814
-0.2772511238012862,-1.342587291751188
-0.2985194448735727,-1.447107293272554
-0.3203080889372411,-1.55093387222065
-0.3435483307970801,-1.649087275347854
-0.3669351349722845,-1.746419100111598
-0.3910451129377668,-1.837916985882031
-0.4155695815017716,-1.92981513277955
-0.4375752506920108,-2.018090855322651
-0.4557689011550857,-2.094388656664389
-0.4740902592311411,-2.171595799569069
-0.4905679231291641,-2.251297386205849
-0.5078869266886971,-2.326803182219228
-0.5252192397426431,-2.397166890069409
-0.5371427507608966,-2.457953523826304
-0.5503000723021874,-2.523819875686609
-0.5636572038386716,-2.589909302228684
-0.5718523673507971,-2.647731047150423
-0.5779726981699602,-2.70191804838268
-0.5824883250044747,-2.751239070542978
-0.5892678020201654,-2.805659321879066
-0.5947950500959307,-2.852634926934983
-0.6016335265250244,-2.900861594630535
-0.6097029245528317,-2.955554603089259
-0.615984875838717,-2.999971056462303
-0.6222671482554156,-3.041591319318085
-0.6250894374179682,-3.075928579877061
-0.6281130859174151,-3.103538410769448
-0.6346911081265446,-3.140947399736583
-0.6439135912556629,-3.181882986083326
-0.6514079323680205,-3.221236781365712
-0.6621917880627434,-3.262961931232919
-0.6721053399532845,-3.308679507526961
-0.6796114100191761,-3.342139544068684
-0.6838869401787713,-3.374880264246102
-0.6864514545266169,-3.403947370892823
-0.6907026105892363,-3.429924525880768
-0.6952693436361256,-3.46100293733859
-0.6995832320408143,-3.498699545116602
-0.706039728805822,-3.532582884687884
-0.7134240448104008,-3.559930436607505
-0.719076703217611,-3.58122732924501
-0.7227111995624671,-3.596501200388603
-0.7272341548800693,-3.61707105729634
-0.73116926773734,-3.640651474588298
-0.7351896174187512,-3.661081600332044
-0.7399777429639529,-3.683663180141633
-0.7425236825179021,-3.699510333120508
-0.7436001224834284,-3.706847220037931
-0.7482415302321825,-3.725262806681693
-0.7509746403626425,-3.743941113788908
-0.7544715821901243,-3.767809853398846
-0.7604903600594405,-3.793349921792365
-0.764563184509336,-3.821310889184041
-0.7709517289220382,-3.851377378964477
-0.7734928075953614,-3.871280450107647
-0.7701308836099137,-3.890731985251256
-0.763361071885139,-3.898217423775375
-0.7512745363962169,-3.904456758155549
-0.7386516083660087,-3.91625536596727
-0.7308953424472957,-3.923367197538577
-0.7294289942353116,-3.928429900346657
-0.7542723803593795,-3.88105028163227
-0.7741069744193616,-3.882441567242763
-0.793309285014838,-3.863858912362985
-0.8007613449545936,-3.962529225671347
-0.8310413044595291,-3.982188568236256
-0.8572960823221687,-4.031316842091855
-0.8770275441660841,-4.063379867228584
-0.8923659151044886,-4.084575123832924
-0.9095652583427183,-4.103059660843857
-0.9195432342254195,-4.110907241970422
-0.925179546417556,-4.116406630046108
-0.9288610743814845,-4.114157501291926
-0.9314143111872419,-4.116033566910581
-0.9365083087929393,-4.1223238603187
-0.9426416252384151,-4.134084750118302
-0.9442042763410236,-4.138891611378816
-0.9419569249141809,-4.136831580833988
-0.9389940661180558,-4.136246121261773
-0.9408394949847461,-4.126767367603831
-0.9507903780329506,-4.130931001605253
-0.9566743594224844,-4.129975734467411
-0.9663326744796461,-4.138441186199072
-0.9820427924463943,-4.149187063726685
-0.9984831619273878,-4.157687838118428
-0.9889407630553081,-4.200520427788049
-0.9956441145505698,-4.221589831639077
-1.005798908833969,-4.240886537300463
-1.013162754534566,-4.241834102438272
-1.008935600534297,-4.233722992082923
-0.9982999348514628,-4.232053468739158
-0.9889558768224156,-4.233723452801523
-0.9848854905026637,-4.218442500784733
-0.9763365099749352,-4.18854186951083
-0.9675434388714882,-4.156307140990033
-0.9557832232354392,-4.119101266427046
-0.9462247753397464,-4.067079254155604
-0.9249419129182428,-3.996215310664337
-0.9064592514751013,-3.915045695095217
-0.8898996003538423,-3.845466016335406
-0.8641524009803916,-3.761678687852818
-0.838923139306764,-3.6746203222202
-0.8185538809452657,-3.589393642047396
-0.7980537993895982,-3.509012761033016
-0.7730658284282255,-3.445962791534332
-0.7450725825357125,-3.403260044613679
-0.7368883819559914,-3.364800388205655
-0.727259490475628,-3.337763508063421
-0.7224270910014636,-3.31497348698511
-0.7213581636383796,-3.293925470070311
-0.7266564769904958,-3.293681558319695
-0.7348446530010033,-3.25823225978756
-0.7439414684717404,-3.197020632004965
-0.7369058695965052,-3.126686278942103
-0.7404446771684253,-3.069758483756476
-0.7494967150962415,-3.050811910823889
-0.7659471560425698,-2.99967726554137
-0.7647910655980965,-2.936786816817829
-0.7830364407681353,-2.899460305960804
-0.8074915042392129,-2.897707494233256
-0.8062053660861379,-2.922723960804814
-0.7917577838555259,-2.918268117980569
-0.7810992311500478,-2.884061346536942
-0.7601065044763508,-2.852568998824608
-0.7519290263506989,-2.827261548392878
-0.7515390800301299,-2.768366560896729
-0.747794361165888,-2.73128972128766
-0.7556742400202638,-2.685575817614769
-0.7624070516533613,-2.626337959928481
-0.7698438935417231,-2.549839359800638
-0.7788180801162748,-2.44141937111446
-0.7923186699812816,-2.307378172593262
-0.8201340897510103,-2.226032923804788
-0.8347579896148832,-2.136033378956858
-0.8474677127045883,-2.038556928918528
-0.8477825459458693,-1.947008362148049
-0.8468461490338168,-1.932679123410217
-0.8487483098251234,-1.997729156329475
-0.8608628167788129,-2.168818691414104
-0.8520953522805957,-2.394145902980732
-0.8464896700463286,-2.696449141847406
-0.8547213570872707,-3.052217935615634
-0.8607469751452659,-3.463146152997938
-0.86148908185643,-3.91404076336758
-0.8635014799276901,-4.417384347044852
-0.8676763052787002,-4.910444031852427
-0.8716189650601874,-5.36538652284023
-0.8797445817863525,-5.777007620352324
-0.8871476083032162,-6.11958520808043
-0.8910401989605207,-6.418493993051984
-0.8986786825088879,-6.63319079729994
-0.8999734444594556,-6.767455564216282
-0.8993267460199912,-6.82641216532981
-0.9068847097346551,-6.826048658178979
-0.9060626349323697,-6.758804854521644
-0.9090914495109564,-6.635629951594465
-0.9101268327838605,-6.455607350949467
-0.9095692966975512,-6.218131582987106
-0.9171078724879019,-5.952934866083245
-0.927137583104692,-5.660970317134932
-0.9347846667431863,-5.348635103422196
-0.9349289349444863,-5.040237880297772
-0.9379966230121128,-4.754903147918072
-0.9315683618715086,-4.496093436784643
-0.9279594927697703,-4.277282634539323
-0.925969575165466,-4.107266273738073
-0.922553893957506,-4.051812943754451
-0.9191567399080325,-4.055888097940619
-0.9196670172632259,-4.143253265020483
